SALES_ID;SALES_REP;EMAILS;BRANDS;DRINK TYPE;PLANT_COST;UNIT_PRICE;QUANTITY;COST;PROFIT;COUNTRIES;REGION ;TERRITORY;MONTHS;YEARS
10860;Parent;parentty@uk.com;eagle lager;Beer; ? 170,00 ; ? 250,00 ;859,00; ? 214 750,00 ; ? 68 720,00 ;Senegal;northwest;Anglophone;April;2018
10861;Jones;jone.ai@yahoo.com;hero;Beer; ? 150,00 ; ? 200,00 ;934,00; ? 186 800,00 ; ? 46 700,00 ;Ghana;northeast ;Anglophone;May;2019
10862;Smith;smithMan@yahoo.com;beta malt;Malt; ? 80,00 ; ? 150,00 ;879,00; ? 131 850,00 ; ? 61 530,00 ;Nigeria;northcentral ;Anglophone;June;2017
10863;Jones;jone.ai@yahoo.com;grand malt;Malt; ? 90,00 ; ? 150,00 ;872,00; ? 130 800,00 ; ? 52 320,00 ;Togo;Southeast;Francophone;July;2017
10864;Morgan;morganny@gmail.com;trophy;Beer; ? 150,00 ; ? 200,00 ;991,00; ? 198 200,00 ; ? 49 550,00 ;Benin;west;Francophone;August;2018
10865;Jones;jone.ai@yahoo.com;budweiser;Beer; ? 250,00 ; ? 500,00 ;738,00; ? 369 000,00 ; ? 184 500,00 ;Senegal;southsouth;Anglophone;September;2018
10866;Parent;parentty@uk.com;castle lite;Beer; ? 180,00 ; ? 450,00 ;849,00; ? 382 050,00 ; ? 229 230,00 ;Ghana;northwest;Anglophone;October;2018
10867;Kivell;kivel_go@yahoo.com;eagle lager;Beer; ? 170,00 ; ? 250,00 ;997,00; ? 249 250,00 ; ? 79 760,00 ;Nigeria;northeast ;Anglophone;November;2017
10868;Smith;smithMan@yahoo.com;hero;Beer; ? 150,00 ; ? 200,00 ;842,00; ? 168 400,00 ; ? 42 100,00 ;Togo;northcentral ;Francophone;December;2017
10869;Parent;parentty@uk.com;beta malt;Malt; ? 80,00 ; ? 150,00 ;866,00; ? 129 900,00 ; ? 60 620,00 ;Benin;Southeast;Francophone;January;2019
10870;Gill;gillhell@uk.com;grand malt;Malt; ? 90,00 ; ? 150,00 ;904,00; ? 135 600,00 ; ? 54 240,00 ;Senegal;west;Anglophone;February;2018
10871;Smith;smithMan@yahoo.com;trophy;Beer; ? 150,00 ; ? 200,00 ;977,00; ? 195 400,00 ; ? 48 850,00 ;Ghana;southsouth;Anglophone;March;2018
10872;Jones;jone.ai@yahoo.com;budweiser;Beer; ? 250,00 ; ? 500,00 ;848,00; ? 424 000,00 ; ? 212 000,00 ;Nigeria;northwest;Anglophone;April;2017
10873;Sorvino;sorvi2000@gmail.com;castle lite;Beer; ? 180,00 ; ? 450,00 ;924,00; ? 415 800,00 ; ? 249 480,00 ;Togo;northeast ;Francophone;May;2017
10874;Jardine;jard@gmail.com;eagle lager;Beer; ? 170,00 ; ? 250,00 ;977,00; ? 244 250,00 ; ? 78 160,00 ;Benin;northcentral ;Francophone;June;2019
10875;Andrews;andy@gmail.com;hero;Beer; ? 150,00 ; ? 200,00 ;771,00; ? 154 200,00 ; ? 38 550,00 ;Senegal;Southeast;Anglophone;July;2017
10876;Howard;howard_freeman@yahoo.com;beta malt;Malt; ? 80,00 ; ? 150,00 ;862,00; ? 129 300,00 ; ? 60 340,00 ;Ghana;west;Anglophone;August;2017
10877;Gill;gillhell@uk.com;grand malt;Malt; ? 90,00 ; ? 150,00 ;716,00; ? 107 400,00 ; ? 42 960,00 ;Nigeria;southsouth;Anglophone;September;2019
10878;Gill;gillhell@uk.com;trophy;Beer; ? 150,00 ; ? 200,00 ;923,00; ? 184 600,00 ; ? 46 150,00 ;Togo;northwest;Francophone;October;2017
10879;Kivell;kivel_go@yahoo.com;budweiser;Beer; ? 250,00 ; ? 500,00 ;729,00; ? 364 500,00 ; ? 182 250,00 ;Benin;northeast ;Francophone;November;2018
10880;Jones;jone.ai@yahoo.com;castle lite;Beer; ? 180,00 ; ? 450,00 ;766,00; ? 344 700,00 ; ? 206 820,00 ;Senegal;northcentral ;Anglophone;December;2017
10881;Morgan;morganny@gmail.com;eagle lager;Beer; ? 170,00 ; ? 250,00 ;704,00; ? 176 000,00 ; ? 56 320,00 ;Ghana;Southeast;Anglophone;January;2019
10882;Kivell;kivel_go@yahoo.com;hero;Beer; ? 150,00 ; ? 200,00 ;823,00; ? 164 600,00 ; ? 41 150,00 ;Nigeria;west;Anglophone;February;2018
10883;Sorvino;sorvi2000@gmail.com;beta malt;Malt; ? 80,00 ; ? 150,00 ;869,00; ? 130 350,00 ; ? 60 830,00 ;Togo;southsouth;Francophone;March;2017
10884;Gill;gillhell@uk.com;grand malt;Malt; ? 90,00 ; ? 150,00 ;928,00; ? 139 200,00 ; ? 55 680,00 ;Benin;northwest;Francophone;April;2019
10885;Sorvino;sorvi2000@gmail.com;trophy;Beer; ? 150,00 ; ? 200,00 ;903,00; ? 180 600,00 ; ? 45 150,00 ;Senegal;northeast ;Anglophone;May;2019
10886;Thompson;thomp@uk.com;budweiser;Beer; ? 250,00 ; ? 500,00 ;916,00; ? 458 000,00 ; ? 229 000,00 ;Ghana;northcentral ;Anglophone;June;2018
10887;Andrews;andy@gmail.com;castle lite;Beer; ? 180,00 ; ? 450,00 ;988,00; ? 444 600,00 ; ? 266 760,00 ;Nigeria;Southeast;Anglophone;July;2018
10888;Jardine;jard@gmail.com;eagle lager;Beer; ? 170,00 ; ? 250,00 ;905,00; ? 226 250,00 ; ? 72 400,00 ;Togo;west;Francophone;August;2017
10889;Jardine;jard@gmail.com;hero;Beer; ? 150,00 ; ? 200,00 ;947,00; ? 189 400,00 ; ? 47 350,00 ;Benin;southsouth;Francophone;September;2018
10890;Andrews;andy@gmail.com;beta malt;Malt; ? 80,00 ; ? 150,00 ;926,00; ? 138 900,00 ; ? 64 820,00 ;Senegal;northwest;Anglophone;October;2017
10891;Jardine;jard@gmail.com;grand malt;Malt; ? 90,00 ; ? 150,00 ;907,00; ? 136 050,00 ; ? 54 420,00 ;Ghana;northeast ;Anglophone;November;2019
10892;Gill;gillhell@uk.com;trophy;Beer; ? 150,00 ; ? 200,00 ;848,00; ? 169 600,00 ; ? 42 400,00 ;Nigeria;northcentral ;Anglophone;December;2019
10893;Sorvino;sorvi2000@gmail.com;budweiser;Beer; ? 250,00 ; ? 500,00 ;878,00; ? 439 000,00 ; ? 219 500,00 ;Togo;Southeast;Francophone;January;2017
10894;Jones;jone.ai@yahoo.com;castle lite;Beer; ? 180,00 ; ? 450,00 ;706,00; ? 317 700,00 ; ? 190 620,00 ;Benin;west;Francophone;February;2018
10895;Andrews;andy@gmail.com;eagle lager;Beer; ? 170,00 ; ? 250,00 ;781,00; ? 195 250,00 ; ? 62 480,00 ;Senegal;southsouth;Anglophone;March;2019
10896;Jardine;jard@gmail.com;hero;Beer; ? 150,00 ; ? 200,00 ;818,00; ? 163 600,00 ; ? 40 900,00 ;Ghana;northwest;Anglophone;April;2017
10897;Thompson;thomp@uk.com;beta malt;Malt; ? 80,00 ; ? 150,00 ;852,00; ? 127 800,00 ; ? 59 640,00 ;Nigeria;northeast ;Anglophone;May;2017
10898;Jones;jone.ai@yahoo.com;grand malt;Malt; ? 90,00 ; ? 150,00 ;786,00; ? 117 900,00 ; ? 47 160,00 ;Togo;northcentral ;Francophone;June;2019
10899;Morgan;morganny@gmail.com;trophy;Beer; ? 150,00 ; ? 200,00 ;1000,00; ? 200 000,00 ; ? 50 000,00 ;Benin;Southeast;Francophone;July;2018
10900;Howard;howard_freeman@yahoo.com;budweiser;Beer; ? 250,00 ; ? 500,00 ;952,00; ? 476 000,00 ; ? 238 000,00 ;Senegal;west;Anglophone;August;2017
10901;Parent;parentty@uk.com;castle lite;Beer; ? 180,00 ; ? 450,00 ;839,00; ? 377 550,00 ; ? 226 530,00 ;Ghana;southsouth;Anglophone;September;2018
10902;Jones;jone.ai@yahoo.com;eagle lager;Beer; ? 170,00 ; ? 250,00 ;952,00; ? 238 000,00 ; ? 76 160,00 ;Nigeria;northwest;Anglophone;October;2017
10903;Smith;smithMan@yahoo.com;hero;Beer; ? 150,00 ; ? 200,00 ;777,00; ? 155 400,00 ; ? 38 850,00 ;Togo;northeast ;Francophone;November;2017
10904;Jones;jone.ai@yahoo.com;beta malt;Malt; ? 80,00 ; ? 150,00 ;864,00; ? 129 600,00 ; ? 60 480,00 ;Benin;northcentral ;Francophone;December;2018
10905;Morgan;morganny@gmail.com;grand malt;Malt; ? 90,00 ; ? 150,00 ;934,00; ? 140 100,00 ; ? 56 040,00 ;Senegal;Southeast;Anglophone;January;2017
10906;Jones;jone.ai@yahoo.com;trophy;Beer; ? 150,00 ; ? 200,00 ;902,00; ? 180 400,00 ; ? 45 100,00 ;Ghana;west;Anglophone;February;2018
10907;Parent;parentty@uk.com;budweiser;Beer; ? 250,00 ; ? 500,00 ;793,00; ? 396 500,00 ; ? 198 250,00 ;Nigeria;southsouth;Anglophone;March;2017
10908;Kivell;kivel_go@yahoo.com;castle lite;Beer; ? 180,00 ; ? 450,00 ;735,00; ? 330 750,00 ; ? 198 450,00 ;Togo;northwest;Francophone;April;2019
10909;Smith;smithMan@yahoo.com;eagle lager;Beer; ? 170,00 ; ? 250,00 ;890,00; ? 222 500,00 ; ? 71 200,00 ;Benin;northeast ;Francophone;May;2018
10910;Parent;parentty@uk.com;hero;Beer; ? 150,00 ; ? 200,00 ;969,00; ? 193 800,00 ; ? 48 450,00 ;Senegal;northcentral ;Anglophone;June;2018
10911;Gill;gillhell@uk.com;beta malt;Malt; ? 80,00 ; ? 150,00 ;978,00; ? 146 700,00 ; ? 68 460,00 ;Ghana;Southeast;Anglophone;July;2019
10912;Smith;smithMan@yahoo.com;grand malt;Malt; ? 90,00 ; ? 150,00 ;855,00; ? 128 250,00 ; ? 51 300,00 ;Nigeria;west;Anglophone;August;2017
10913;Jones;jone.ai@yahoo.com;trophy;Beer; ? 150,00 ; ? 200,00 ;835,00; ? 167 000,00 ; ? 41 750,00 ;Togo;southsouth;Francophone;September;2017
10914;Sorvino;sorvi2000@gmail.com;budweiser;Beer; ? 250,00 ; ? 500,00 ;835,00; ? 417 500,00 ; ? 208 750,00 ;Benin;northwest;Francophone;October;2019
10915;Jardine;jard@gmail.com;castle lite;Beer; ? 180,00 ; ? 450,00 ;992,00; ? 446 400,00 ; ? 267 840,00 ;Senegal;northeast ;Anglophone;November;2018
10916;Andrews;andy@gmail.com;eagle lager;Beer; ? 170,00 ; ? 250,00 ;702,00; ? 175 500,00 ; ? 56 160,00 ;Ghana;northcentral ;Anglophone;December;2017
10917;Howard;howard_freeman@yahoo.com;hero;Beer; ? 150,00 ; ? 200,00 ;925,00; ? 185 000,00 ; ? 46 250,00 ;Nigeria;Southeast;Anglophone;January;2019
10918;Gill;gillhell@uk.com;beta malt;Malt; ? 80,00 ; ? 150,00 ;997,00; ? 149 550,00 ; ? 69 790,00 ;Togo;west;Francophone;February;2017
10919;Gill;gillhell@uk.com;grand malt;Malt; ? 90,00 ; ? 150,00 ;796,00; ? 119 400,00 ; ? 47 760,00 ;Benin;southsouth;Francophone;March;2019
10920;Kivell;kivel_go@yahoo.com;trophy;Beer; ? 150,00 ; ? 200,00 ;741,00; ? 148 200,00 ; ? 37 050,00 ;Senegal;northwest;Anglophone;April;2019
10921;Jones;jone.ai@yahoo.com;budweiser;Beer; ? 250,00 ; ? 500,00 ;827,00; ? 413 500,00 ; ? 206 750,00 ;Ghana;northeast ;Anglophone;May;2018
10922;Morgan;morganny@gmail.com;castle lite;Beer; ? 180,00 ; ? 450,00 ;849,00; ? 382 050,00 ; ? 229 230,00 ;Nigeria;northcentral ;Anglophone;June;2018
10923;Kivell;kivel_go@yahoo.com;eagle lager;Beer; ? 170,00 ; ? 250,00 ;742,00; ? 185 500,00 ; ? 59 360,00 ;Togo;Southeast;Francophone;July;2019
10924;Sorvino;sorvi2000@gmail.com;hero;Beer; ? 150,00 ; ? 200,00 ;965,00; ? 193 000,00 ; ? 48 250,00 ;Benin;west;Francophone;August;2017
10925;Gill;gillhell@uk.com;beta malt;Malt; ? 80,00 ; ? 150,00 ;983,00; ? 147 450,00 ; ? 68 810,00 ;Senegal;southsouth;Anglophone;September;2019
10926;Sorvino;sorvi2000@gmail.com;grand malt;Malt; ? 90,00 ; ? 150,00 ;820,00; ? 123 000,00 ; ? 49 200,00 ;Ghana;northwest;Anglophone;October;2017
10927;Thompson;thomp@uk.com;trophy;Beer; ? 150,00 ; ? 200,00 ;854,00; ? 170 800,00 ; ? 42 700,00 ;Nigeria;northeast ;Anglophone;November;2018
10928;Andrews;andy@gmail.com;budweiser;Beer; ? 250,00 ; ? 500,00 ;768,00; ? 384 000,00 ; ? 192 000,00 ;Togo;northcentral ;Francophone;December;2019
10929;Jardine;jard@gmail.com;castle lite;Beer; ? 180,00 ; ? 450,00 ;786,00; ? 353 700,00 ; ? 212 220,00 ;Benin;Southeast;Francophone;January;2019
10930;Jardine;jard@gmail.com;eagle lager;Beer; ? 170,00 ; ? 250,00 ;856,00; ? 214 000,00 ; ? 68 480,00 ;Senegal;west;Anglophone;February;2019
10931;Andrews;andy@gmail.com;hero;Beer; ? 150,00 ; ? 200,00 ;919,00; ? 183 800,00 ; ? 45 950,00 ;Ghana;southsouth;Anglophone;March;2018
10932;Jones;jone.ai@yahoo.com;beta malt;Malt; ? 80,00 ; ? 150,00 ;802,00; ? 120 300,00 ; ? 56 140,00 ;Nigeria;northwest;Anglophone;April;2019
10933;Morgan;morganny@gmail.com;grand malt;Malt; ? 90,00 ; ? 150,00 ;864,00; ? 129 600,00 ; ? 51 840,00 ;Togo;northeast ;Francophone;May;2017
10934;Kivell;kivel_go@yahoo.com;trophy;Beer; ? 150,00 ; ? 200,00 ;993,00; ? 198 600,00 ; ? 49 650,00 ;Benin;northcentral ;Francophone;June;2018
10935;Sorvino;sorvi2000@gmail.com;budweiser;Beer; ? 250,00 ; ? 500,00 ;796,00; ? 398 000,00 ; ? 199 000,00 ;Senegal;Southeast;Anglophone;July;2017
10936;Gill;gillhell@uk.com;castle lite;Beer; ? 180,00 ; ? 450,00 ;923,00; ? 415 350,00 ; ? 249 210,00 ;Ghana;west;Anglophone;August;2019
10937;Sorvino;sorvi2000@gmail.com;eagle lager;Beer; ? 170,00 ; ? 250,00 ;990,00; ? 247 500,00 ; ? 79 200,00 ;Nigeria;southsouth;Anglophone;September;2018
10938;Thompson;thomp@uk.com;hero;Beer; ? 150,00 ; ? 200,00 ;957,00; ? 191 400,00 ; ? 47 850,00 ;Togo;northwest;Francophone;October;2017
10939;Andrews;andy@gmail.com;beta malt;Malt; ? 80,00 ; ? 150,00 ;836,00; ? 125 400,00 ; ? 58 520,00 ;Benin;northeast ;Francophone;November;2018
10940;Jardine;jard@gmail.com;grand malt;Malt; ? 90,00 ; ? 150,00 ;936,00; ? 140 400,00 ; ? 56 160,00 ;Senegal;northcentral ;Anglophone;December;2019
10941;Jardine;jard@gmail.com;trophy;Beer; ? 150,00 ; ? 200,00 ;924,00; ? 184 800,00 ; ? 46 200,00 ;Ghana;Southeast;Anglophone;January;2019
10942;Andrews;andy@gmail.com;budweiser;Beer; ? 250,00 ; ? 500,00 ;998,00; ? 499 000,00 ; ? 249 500,00 ;Nigeria;west;Anglophone;February;2017
10943;Jardine;jard@gmail.com;castle lite;Beer; ? 180,00 ; ? 450,00 ;862,00; ? 387 900,00 ; ? 232 740,00 ;Togo;southsouth;Francophone;March;2018
10944;Gill;gillhell@uk.com;eagle lager;Beer; ? 170,00 ; ? 250,00 ;963,00; ? 240 750,00 ; ? 77 040,00 ;Benin;northwest;Francophone;April;2018
10945;Sorvino;sorvi2000@gmail.com;hero;Beer; ? 150,00 ; ? 200,00 ;849,00; ? 169 800,00 ; ? 42 450,00 ;Senegal;northeast ;Anglophone;May;2017
10946;Jones;jone.ai@yahoo.com;beta malt;Malt; ? 80,00 ; ? 150,00 ;938,00; ? 140 700,00 ; ? 65 660,00 ;Ghana;northcentral ;Anglophone;June;2017
10947;Andrews;andy@gmail.com;grand malt;Malt; ? 90,00 ; ? 150,00 ;918,00; ? 137 700,00 ; ? 55 080,00 ;Nigeria;Southeast;Anglophone;July;2018
10948;Jardine;jard@gmail.com;trophy;Beer; ? 150,00 ; ? 200,00 ;728,00; ? 145 600,00 ; ? 36 400,00 ;Togo;west;Francophone;August;2017
10949;Thompson;thomp@uk.com;budweiser;Beer; ? 250,00 ; ? 500,00 ;999,00; ? 499 500,00 ; ? 249 750,00 ;Benin;southsouth;Francophone;September;2019
10950;Jones;jone.ai@yahoo.com;castle lite;Beer; ? 180,00 ; ? 450,00 ;888,00; ? 399 600,00 ; ? 239 760,00 ;Senegal;northwest;Anglophone;October;2018
10951;Morgan;morganny@gmail.com;eagle lager;Beer; ? 170,00 ; ? 250,00 ;746,00; ? 186 500,00 ; ? 59 680,00 ;Ghana;northeast ;Anglophone;November;2018
10952;Howard;howard_freeman@yahoo.com;hero;Beer; ? 150,00 ; ? 200,00 ;989,00; ? 197 800,00 ; ? 49 450,00 ;Nigeria;northcentral ;Anglophone;December;2017
10953;Parent;parentty@uk.com;beta malt;Malt; ? 80,00 ; ? 150,00 ;948,00; ? 142 200,00 ; ? 66 360,00 ;Togo;Southeast;Francophone;January;2019
10954;Jones;jone.ai@yahoo.com;grand malt;Malt; ? 90,00 ; ? 150,00 ;919,00; ? 137 850,00 ; ? 55 140,00 ;Benin;west;Francophone;February;2019
10955;Smith;smithMan@yahoo.com;trophy;Beer; ? 150,00 ; ? 200,00 ;887,00; ? 177 400,00 ; ? 44 350,00 ;Senegal;southsouth;Anglophone;March;2017
10956;Jones;jone.ai@yahoo.com;budweiser;Beer; ? 250,00 ; ? 500,00 ;784,00; ? 392 000,00 ; ? 196 000,00 ;Ghana;northwest;Anglophone;April;2019
10957;Jardine;jard@gmail.com;castle lite;Beer; ? 180,00 ; ? 450,00 ;795,00; ? 357 750,00 ; ? 214 650,00 ;Nigeria;northeast ;Anglophone;May;2017
10958;Gill;gillhell@uk.com;eagle lager;Beer; ? 170,00 ; ? 250,00 ;948,00; ? 237 000,00 ; ? 75 840,00 ;Togo;northcentral ;Francophone;June;2019
10959;Sorvino;sorvi2000@gmail.com;hero;Beer; ? 150,00 ; ? 200,00 ;787,00; ? 157 400,00 ; ? 39 350,00 ;Benin;Southeast;Francophone;July;2019
10960;Jones;jone.ai@yahoo.com;beta malt;Malt; ? 80,00 ; ? 150,00 ;977,00; ? 146 550,00 ; ? 68 390,00 ;Senegal;west;Anglophone;August;2018
10961;Andrews;andy@gmail.com;grand malt;Malt; ? 90,00 ; ? 150,00 ;955,00; ? 143 250,00 ; ? 57 300,00 ;Ghana;southsouth;Anglophone;September;2017
10962;Jardine;jard@gmail.com;trophy;Beer; ? 150,00 ; ? 200,00 ;955,00; ? 191 000,00 ; ? 47 750,00 ;Nigeria;northwest;Anglophone;October;2018
10963;Thompson;thomp@uk.com;budweiser;Beer; ? 250,00 ; ? 500,00 ;765,00; ? 382 500,00 ; ? 191 250,00 ;Togo;northeast ;Francophone;November;2017
10964;Jones;jone.ai@yahoo.com;castle lite;Beer; ? 180,00 ; ? 450,00 ;887,00; ? 399 150,00 ; ? 239 490,00 ;Benin;northcentral ;Francophone;December;2019
10965;Morgan;morganny@gmail.com;eagle lager;Beer; ? 170,00 ; ? 250,00 ;729,00; ? 182 250,00 ; ? 58 320,00 ;Senegal;Southeast;Anglophone;January;2019
10966;Howard;howard_freeman@yahoo.com;hero;Beer; ? 150,00 ; ? 200,00 ;836,00; ? 167 200,00 ; ? 41 800,00 ;Ghana;west;Anglophone;February;2019
10967;Parent;parentty@uk.com;beta malt;Malt; ? 80,00 ; ? 150,00 ;797,00; ? 119 550,00 ; ? 55 790,00 ;Nigeria;southsouth;Anglophone;March;2018
10968;Jones;jone.ai@yahoo.com;grand malt;Malt; ? 90,00 ; ? 150,00 ;791,00; ? 118 650,00 ; ? 47 460,00 ;Togo;northwest;Francophone;April;2019
10969;Smith;smithMan@yahoo.com;trophy;Beer; ? 150,00 ; ? 200,00 ;773,00; ? 154 600,00 ; ? 38 650,00 ;Benin;northeast ;Francophone;May;2018
10970;Jones;jone.ai@yahoo.com;budweiser;Beer; ? 250,00 ; ? 500,00 ;767,00; ? 383 500,00 ; ? 191 750,00 ;Senegal;northcentral ;Anglophone;June;2017
10971;Morgan;morganny@gmail.com;castle lite;Beer; ? 180,00 ; ? 450,00 ;939,00; ? 422 550,00 ; ? 253 530,00 ;Ghana;Southeast;Anglophone;July;2019
10972;Jones;jone.ai@yahoo.com;eagle lager;Beer; ? 170,00 ; ? 250,00 ;832,00; ? 208 000,00 ; ? 66 560,00 ;Nigeria;west;Anglophone;August;2018
10973;Parent;parentty@uk.com;hero;Beer; ? 150,00 ; ? 200,00 ;768,00; ? 153 600,00 ; ? 38 400,00 ;Togo;southsouth;Francophone;September;2018
10974;Kivell;kivel_go@yahoo.com;beta malt;Malt; ? 80,00 ; ? 150,00 ;958,00; ? 143 700,00 ; ? 67 060,00 ;Benin;northwest;Francophone;October;2017
10975;Smith;smithMan@yahoo.com;grand malt;Malt; ? 90,00 ; ? 150,00 ;958,00; ? 143 700,00 ; ? 57 480,00 ;Senegal;northeast ;Anglophone;November;2018
10976;Parent;parentty@uk.com;trophy;Beer; ? 150,00 ; ? 200,00 ;927,00; ? 185 400,00 ; ? 46 350,00 ;Ghana;northcentral ;Anglophone;December;2019
10977;Gill;gillhell@uk.com;budweiser;Beer; ? 250,00 ; ? 500,00 ;919,00; ? 459 500,00 ; ? 229 750,00 ;Nigeria;Southeast;Anglophone;January;2019
10978;Smith;smithMan@yahoo.com;castle lite;Beer; ? 180,00 ; ? 450,00 ;830,00; ? 373 500,00 ; ? 224 100,00 ;Togo;west;Francophone;February;2018
10979;Jones;jone.ai@yahoo.com;eagle lager;Beer; ? 170,00 ; ? 250,00 ;874,00; ? 218 500,00 ; ? 69 920,00 ;Benin;southsouth;Francophone;March;2018
10980;Sorvino;sorvi2000@gmail.com;hero;Beer; ? 150,00 ; ? 200,00 ;954,00; ? 190 800,00 ; ? 47 700,00 ;Senegal;northwest;Anglophone;April;2017
10981;Jardine;jard@gmail.com;beta malt;Malt; ? 80,00 ; ? 150,00 ;919,00; ? 137 850,00 ; ? 64 330,00 ;Ghana;northeast ;Anglophone;May;2017
10982;Andrews;andy@gmail.com;grand malt;Malt; ? 90,00 ; ? 150,00 ;796,00; ? 119 400,00 ; ? 47 760,00 ;Nigeria;northcentral ;Anglophone;June;2017
10983;Howard;howard_freeman@yahoo.com;trophy;Beer; ? 150,00 ; ? 200,00 ;773,00; ? 154 600,00 ; ? 38 650,00 ;Togo;Southeast;Francophone;July;2017
10984;Gill;gillhell@uk.com;budweiser;Beer; ? 250,00 ; ? 500,00 ;891,00; ? 445 500,00 ; ? 222 750,00 ;Benin;west;Francophone;August;2018
10985;Gill;gillhell@uk.com;castle lite;Beer; ? 180,00 ; ? 450,00 ;778,00; ? 350 100,00 ; ? 210 060,00 ;Senegal;southsouth;Anglophone;September;2017
10986;Kivell;kivel_go@yahoo.com;eagle lager;Beer; ? 170,00 ; ? 250,00 ;950,00; ? 237 500,00 ; ? 76 000,00 ;Ghana;northwest;Anglophone;October;2018
10987;Jones;jone.ai@yahoo.com;hero;Beer; ? 150,00 ; ? 200,00 ;840,00; ? 168 000,00 ; ? 42 000,00 ;Nigeria;northeast ;Anglophone;November;2017
10988;Morgan;morganny@gmail.com;beta malt;Malt; ? 80,00 ; ? 150,00 ;821,00; ? 123 150,00 ; ? 57 470,00 ;Togo;northcentral ;Francophone;December;2017
10989;Kivell;kivel_go@yahoo.com;grand malt;Malt; ? 90,00 ; ? 150,00 ;720,00; ? 108 000,00 ; ? 43 200,00 ;Benin;Southeast;Francophone;January;2017
10990;Sorvino;sorvi2000@gmail.com;trophy;Beer; ? 150,00 ; ? 200,00 ;706,00; ? 141 200,00 ; ? 35 300,00 ;Senegal;west;Anglophone;February;2019
10991;Gill;gillhell@uk.com;budweiser;Beer; ? 250,00 ; ? 500,00 ;827,00; ? 413 500,00 ; ? 206 750,00 ;Ghana;southsouth;Anglophone;March;2018
10992;Sorvino;sorvi2000@gmail.com;castle lite;Beer; ? 180,00 ; ? 450,00 ;792,00; ? 356 400,00 ; ? 213 840,00 ;Nigeria;northwest;Anglophone;April;2017
10993;Thompson;thomp@uk.com;eagle lager;Beer; ? 170,00 ; ? 250,00 ;885,00; ? 221 250,00 ; ? 70 800,00 ;Togo;northeast ;Francophone;May;2017
10994;Andrews;andy@gmail.com;hero;Beer; ? 150,00 ; ? 200,00 ;973,00; ? 194 600,00 ; ? 48 650,00 ;Benin;northcentral ;Francophone;June;2019
10995;Jardine;jard@gmail.com;beta malt;Malt; ? 80,00 ; ? 150,00 ;977,00; ? 146 550,00 ; ? 68 390,00 ;Senegal;Southeast;Anglophone;July;2017
10996;Jardine;jard@gmail.com;grand malt;Malt; ? 90,00 ; ? 150,00 ;873,00; ? 130 950,00 ; ? 52 380,00 ;Ghana;west;Anglophone;August;2019
10997;Andrews;andy@gmail.com;trophy;Beer; ? 150,00 ; ? 200,00 ;932,00; ? 186 400,00 ; ? 46 600,00 ;Nigeria;southsouth;Anglophone;September;2017
10998;Jardine;jard@gmail.com;budweiser;Beer; ? 250,00 ; ? 500,00 ;701,00; ? 350 500,00 ; ? 175 250,00 ;Togo;northwest;Francophone;October;2018
10999;Gill;gillhell@uk.com;castle lite;Beer; ? 180,00 ; ? 450,00 ;977,00; ? 439 650,00 ; ? 263 790,00 ;Benin;northeast ;Francophone;November;2017
11000;Sorvino;sorvi2000@gmail.com;eagle lager;Beer; ? 170,00 ; ? 250,00 ;977,00; ? 244 250,00 ; ? 78 160,00 ;Senegal;northcentral ;Anglophone;December;2017
11001;Jones;jone.ai@yahoo.com;hero;Beer; ? 150,00 ; ? 200,00 ;952,00; ? 190 400,00 ; ? 47 600,00 ;Ghana;Southeast;Anglophone;January;2019
11002;Andrews;andy@gmail.com;beta malt;Malt; ? 80,00 ; ? 150,00 ;750,00; ? 112 500,00 ; ? 52 500,00 ;Nigeria;west;Anglophone;February;2018
11003;Jardine;jard@gmail.com;grand malt;Malt; ? 90,00 ; ? 150,00 ;961,00; ? 144 150,00 ; ? 57 660,00 ;Togo;southsouth;Francophone;March;2017
11004;Thompson;thomp@uk.com;trophy;Beer; ? 150,00 ; ? 200,00 ;702,00; ? 140 400,00 ; ? 35 100,00 ;Benin;northwest;Francophone;April;2018
11005;Jones;jone.ai@yahoo.com;budweiser;Beer; ? 250,00 ; ? 500,00 ;984,00; ? 492 000,00 ; ? 246 000,00 ;Senegal;northeast ;Anglophone;May;2017
11006;Morgan;morganny@gmail.com;castle lite;Beer; ? 180,00 ; ? 450,00 ;861,00; ? 387 450,00 ; ? 232 470,00 ;Ghana;northcentral ;Anglophone;June;2017
11007;Howard;howard_freeman@yahoo.com;eagle lager;Beer; ? 170,00 ; ? 250,00 ;984,00; ? 246 000,00 ; ? 78 720,00 ;Nigeria;Southeast;Anglophone;July;2019
11008;Parent;parentty@uk.com;hero;Beer; ? 150,00 ; ? 200,00 ;760,00; ? 152 000,00 ; ? 38 000,00 ;Togo;west;Francophone;August;2018
11009;Jones;jone.ai@yahoo.com;beta malt;Malt; ? 80,00 ; ? 150,00 ;849,00; ? 127 350,00 ; ? 59 430,00 ;Benin;southsouth;Francophone;September;2019
11010;Smith;smithMan@yahoo.com;grand malt;Malt; ? 90,00 ; ? 150,00 ;728,00; ? 109 200,00 ; ? 43 680,00 ;Senegal;northwest;Anglophone;October;2017
11011;Jones;jone.ai@yahoo.com;trophy;Beer; ? 150,00 ; ? 200,00 ;842,00; ? 168 400,00 ; ? 42 100,00 ;Ghana;northeast ;Anglophone;November;2019
